X,Y,Z
7.43375,-0.719348,-0.920648
7.43275,-0.732456,-0.920512
7.43275,-0.745671,-0.920512
7.43275,-0.758886,-0.920512
7.43275,-0.7721,-0.920512
7.43275,-0.785315,-0.920512
7.43275,-0.79853,-0.920512
7.43275,-0.811745,-0.920512
7.43175,-0.824838,-0.920377
7.43175,-0.838051,-0.920377
7.43175,-0.851264,-0.920377
7.43175,-0.864477,-0.920377
7.43175,-0.87769,-0.920377
7.43175,-0.890903,-0.920377
7.43075,-0.903984,-0.920242
7.43075,-0.917195,-0.920242
7.43075,-0.930406,-0.920242
7.43075,-0.943617,-0.920242
7.43075,-0.956828,-0.920242
7.43075,-0.97004,-0.920242
7.42975,-0.983108,-0.920107
7.42975,-0.996317,-0.920107
7.42975,-1.00953,-0.920107
7.42975,-1.02274,-0.920107
7.42975,-1.03595,-0.920107
7.42975,-1.04915,-0.920107
7.42975,-1.06236,-0.920107
7.42875,-1.07542,-0.919971
7.42875,-1.08863,-0.919971
7.44275,-1.10406,-0.921865
7.44175,-1.11713,-0.92173
7.44875,-1.72746,-0.922677
7.43575,-1.73751,-0.920918
7.43475,-1.75048,-0.920783
7.43475,-1.7637,-0.920783
7.43575,-1.77717,-0.920918
7.47975,1.92235,-0.94017
7.47775,1.90855,-0.939896
7.47775,1.89526,-0.939896
7.47875,1.88221,-0.940033
7.49375,1.87259,-0.94209
7.47075,1.32233,-0.938936
7.47075,1.30905,-0.938936
7.47075,1.29577,-0.938936
7.47075,1.28248,-0.938936
7.47075,1.2692,-0.938936
7.47075,1.25592,-0.938936
7.47075,1.24263,-0.938936
7.46975,1.22919,-0.938799
7.45075,1.21293,-0.936195
7.45075,1.19968,-0.936195
7.45075,1.18643,-0.936195
7.45075,1.17319,-0.936195
7.45075,1.15994,-0.936195
7.45075,1.14669,-0.936195
7.44975,1.1333,-0.936058
7.44975,1.12005,-0.936058
7.44975,1.10681,-0.936058
7.44975,1.09356,-0.936058
7.44975,1.08032,-0.936058
7.44975,1.06707,-0.936058
7.44875,1.05369,-0.935921
7.44875,1.04045,-0.935921
7.44875,1.02721,-0.935921
7.44875,1.01396,-0.935921
7.44875,1.00072,-0.935921
7.44875,0.987475,-0.935921
7.44875,0.974231,-0.935921
7.44775,0.960865,-0.935783
7.44775,0.947623,-0.935783
7.44775,0.934382,-0.935783
7.44775,0.92114,-0.935783
7.44775,0.907898,-0.935783
7.44775,0.894656,-0.935783
7.44675,0.881303,-0.935646
7.44675,0.868063,-0.935646
7.44675,0.854823,-0.935646
7.44675,0.841583,-0.935646
7.44675,0.828343,-0.935646
7.44675,0.815103,-0.935646
7.46475,0.803681,-0.938114
7.46475,0.790409,-0.938114
7.46475,0.777136,-0.938114
7.46475,0.763864,-0.938114
7.46475,0.750592,-0.938114
7.46375,0.737227,-0.937977
7.46075,0.126752,-0.937566
7.45675,0.113458,-0.937017
7.45675,0.1002,-0.937017
7.45675,0.0869416,-0.937017
7.46775,0.0737034,-0.938525
7.51775,-0.527767,-0.94538
7.44875,-0.535535,-0.935921
7.44875,-0.548778,-0.935921
7.43575,-0.56092,-0.934138
7.43475,-0.574053,-0.934001
7.43475,-0.587271,-0.934001
7.43475,-0.60049,-0.934001
7.43475,-0.613708,-0.934001
7.43475,-0.626926,-0.934001
7.43475,-0.640145,-0.934001
7.43375,-0.653266,-0.933864
7.43375,-0.666482,-0.933864
7.43375,-0.679699,-0.933864
7.43375,-0.692915,-0.933864
7.43375,-0.706132,-0.933864
7.43375,-0.719348,-0.933864
7.43275,-0.732456,-0.933727
7.43275,-0.745671,-0.933727
7.43275,-0.758886,-0.933727
7.43275,-0.7721,-0.933727
7.43275,-0.785315,-0.933727
7.43275,-0.79853,-0.933727
7.43275,-0.811745,-0.933727
7.43175,-0.824838,-0.93359
7.43175,-0.838051,-0.93359
7.43175,-0.851264,-0.93359
7.43175,-0.864477,-0.93359
7.43175,-0.87769,-0.93359
7.43175,-0.890903,-0.93359
7.43075,-0.903984,-0.933453
7.43075,-0.917195,-0.933453
7.43075,-0.930406,-0.933453
7.43075,-0.943617,-0.933453
7.43075,-0.956828,-0.933453
7.43075,-0.97004,-0.933453
7.42975,-0.983108,-0.933316
7.42975,-0.996317,-0.933316
7.42975,-1.00953,-0.933316
7.42975,-1.02274,-0.933316
7.42975,-1.03595,-0.933316
7.42975,-1.04915,-0.933316
7.42975,-1.06236,-0.933316
7.42875,-1.07542,-0.933179
7.42875,-1.08863,-0.933179
7.44275,-1.10406,-0.935098
7.44175,-1.11713,-0.934961
7.44875,-1.72746,-0.935921
7.43575,-1.73751,-0.934138
7.43475,-1.75048,-0.934001
7.43475,-1.7637,-0.934001
7.43575,-1.77717,-0.934138
7.47975,1.92235,-0.95347
7.47775,1.90855,-0.953192
7.47775,1.89526,-0.953192
7.47875,1.88221,-0.953331
7.49375,1.87259,-0.955414
7.47075,1.32233,-0.95222
7.47075,1.30905,-0.95222
7.47075,1.29577,-0.95222
7.47075,1.28248,-0.95222
7.47075,1.2692,-0.95222
7.47075,1.25592,-0.95222
7.47075,1.24263,-0.95222
7.46975,1.22919,-0.952081
7.45075,1.21293,-0.949442
7.45075,1.19968,-0.949442
7.45075,1.18643,-0.949442
7.45075,1.17319,-0.949442
7.45075,1.15994,-0.949442
7.45075,1.14669,-0.949442
7.44975,1.1333,-0.949303
7.44975,1.12005,-0.949303
7.44975,1.10681,-0.949303
7.44975,1.09356,-0.949303
7.44975,1.08032,-0.949303
7.44975,1.06707,-0.949303
7.44875,1.05369,-0.949164
7.44875,1.04045,-0.949164
7.44875,1.02721,-0.949164
7.44875,1.01396,-0.949164
7.44875,1.00072,-0.949164
7.44875,0.987475,-0.949164
7.44875,0.974231,-0.949164
7.44775,0.960865,-0.949025
7.44775,0.947623,-0.949025
7.44775,0.934382,-0.949025
7.44775,0.92114,-0.949025
7.44775,0.907898,-0.949025
7.44775,0.894656,-0.949025
7.44675,0.881303,-0.948886
7.44675,0.868063,-0.948886
7.44675,0.854823,-0.948886
7.44675,0.841583,-0.948886
7.44675,0.828343,-0.948886
7.44675,0.815103,-0.948886
7.46475,0.803681,-0.951386
7.46475,0.790409,-0.951386
7.46475,0.777136,-0.951386
7.46475,0.763864,-0.951386
7.46475,0.750592,-0.951386
7.46375,0.737227,-0.951247
7.46075,0.126752,-0.950831
7.45675,0.113458,-0.950275
7.45675,0.1002,-0.950275
7.45675,0.0869416,-0.950275
7.46775,0.0737034,-0.951803
7.51775,-0.527767,-0.958748
7.44875,-0.535535,-0.949164
7.44875,-0.548778,-0.949164
7.43575,-0.56092,-0.947358
7.43475,-0.574053,-0.94722
7.43475,-0.587271,-0.94722
7.43475,-0.60049,-0.94722
7.43475,-0.613708,-0.94722
7.43475,-0.626926,-0.94722
7.43475,-0.640145,-0.94722
7.43375,-0.653266,-0.947081
7.43375,-0.666482,-0.947081
7.43375,-0.679699,-0.947081
7.43375,-0.692915,-0.947081
7.43375,-0.706132,-0.947081
7.43375,-0.719348,-0.947081
7.43275,-0.732456,-0.946942
7.43275,-0.745671,-0.946942
7.43275,-0.758886,-0.946942
7.43275,-0.7721,-0.946942
7.43275,-0.785315,-0.946942
7.43275,-0.79853,-0.946942
7.43275,-0.811745,-0.946942
7.43175,-0.824838,-0.946803
7.43175,-0.838051,-0.946803
7.43175,-0.851264,-0.946803
7.43175,-0.864477,-0.946803
7.43175,-0.87769,-0.946803
7.43175,-0.890903,-0.946803
7.43075,-0.903984,-0.946664
7.43075,-0.917195,-0.946664
7.43075,-0.930406,-0.946664
7.43075,-0.943617,-0.946664
7.43075,-0.956828,-0.946664
7.43075,-0.97004,-0.946664
7.42975,-0.983108,-0.946525
7.42975,-0.996317,-0.946525
7.42975,-1.00953,-0.946525
7.42975,-1.02274,-0.946525
7.42975,-1.03595,-0.946525
7.42975,-1.04915,-0.946525
7.42975,-1.06236,-0.946525
7.42875,-1.07542,-0.946386
7.42875,-1.08863,-0.946386
7.44275,-1.10406,-0.948331
7.44175,-1.11713,-0.948192
7.44875,-1.72746,-0.949164
7.43575,-1.73751,-0.947358
7.43475,-1.75048,-0.94722
7.43475,-1.7637,-0.94722
7.43575,-1.77717,-0.947358
7.47975,1.92235,-0.966769
7.47775,1.90855,-0.966488
7.47775,1.89526,-0.966488
7.47875,1.88221,-0.966629
7.49375,1.87259,-0.968739
7.47075,1.32233,-0.965503
7.47075,1.30905,-0.965503
7.47075,1.29577,-0.965503
7.47075,1.28248,-0.965503
7.47075,1.2692,-0.965503
7.47075,1.25592,-0.965503
7.47075,1.24263,-0.965503
7.46975,1.22919,-0.965362
7.45075,1.21293,-0.962689
7.45075,1.19968,-0.962689
7.45075,1.18643,-0.962689
7.45075,1.17319,-0.962689
7.45075,1.15994,-0.962689
7.45075,1.14669,-0.962689
7.44975,1.1333,-0.962548
7.44975,1.12005,-0.962548
7.44975,1.10681,-0.962548
7.44975,1.09356,-0.962548
7.44975,1.08032,-0.962548
7.44975,1.06707,-0.962548
7.44875,1.05369,-0.962408
7.44875,1.04045,-0.962408
7.44875,1.02721,-0.962408
7.44875,1.01396,-0.962408
7.44875,1.00072,-0.962408
7.44875,0.987475,-0.962408
7.44875,0.974231,-0.962408
7.44775,0.960865,-0.962267
7.44775,0.947623,-0.962267
7.44775,0.934382,-0.962267
7.44775,0.92114,-0.962267
7.44775,0.907898,-0.962267
7.44775,0.894656,-0.962267
7.44675,0.881303,-0.962126
7.44675,0.868063,-0.962126
7.44675,0.854823,-0.962126
7.44675,0.841583,-0.962126
7.44675,0.828343,-0.962126
7.44675,0.815103,-0.962126
7.46475,0.803681,-0.964659
7.46475,0.790409,-0.964659
7.46475,0.777136,-0.964659
7.46475,0.763864,-0.964659
7.46475,0.750592,-0.964659
7.46375,0.737227,-0.964518
7.46075,0.126752,-0.964096
7.45675,0.113458,-0.963533
7.45675,0.1002,-0.963533
7.45675,0.0869416,-0.963533
7.46775,0.0737034,-0.965081
7.51775,-0.527767,-0.972116
7.44875,-0.535535,-0.962408
7.44875,-0.548778,-0.962408
7.43575,-0.56092,-0.960579
7.43475,-0.574053,-0.960438
7.43475,-0.587271,-0.960438
7.43475,-0.60049,-0.960438
7.43475,-0.613708,-0.960438
7.43475,-0.626926,-0.960438
7.43475,-0.640145,-0.960438
7.43375,-0.653266,-0.960297
7.43375,-0.666482,-0.960297
7.43375,-0.679699,-0.960297
7.43375,-0.692915,-0.960297
7.43375,-0.706132,-0.960297
7.43375,-0.719348,-0.960297
7.43275,-0.732456,-0.960157
7.43275,-0.745671,-0.960157
7.43275,-0.758886,-0.960157
7.43275,-0.7721,-0.960157
7.43275,-0.785315,-0.960157
7.43275,-0.79853,-0.960157
7.43275,-0.811745,-0.960157
7.43175,-0.824838,-0.960016
7.43175,-0.838051,-0.960016
7.43175,-0.851264,-0.960016
7.43175,-0.864477,-0.960016
7.43175,-0.87769,-0.960016
7.43175,-0.890903,-0.960016
7.43075,-0.903984,-0.959875
7.43075,-0.917195,-0.959875
7.43075,-0.930406,-0.959875
7.43075,-0.943617,-0.959875
7.43075,-0.956828,-0.959875
7.43075,-0.97004,-0.959875
7.42975,-0.983108,-0.959734
7.42975,-0.996317,-0.959734
7.42975,-1.00953,-0.959734
7.42975,-1.02274,-0.959734
7.42975,-1.03595,-0.959734
7.42975,-1.04915,-0.959734
7.42975,-1.06236,-0.959734
7.42875,-1.07542,-0.959594
7.42875,-1.08863,-0.959594
7.44275,-1.10406,-0.961563
7.44175,-1.11713,-0.961423
7.44875,-1.72746,-0.962408
7.43575,-1.73751,-0.960579
7.43475,-1.75048,-0.960438
7.43475,-1.7637,-0.960438
7.43575,-1.77717,-0.960579
7.47975,1.92235,-0.980069
7.47775,1.90855,-0.979784
7.47775,1.89526,-0.979784
7.47875,1.88221,-0.979926
7.49375,1.87259,-0.982064
7.47075,1.32233,-0.978786
7.47075,1.30905,-0.978786
7.47075,1.29577,-0.978786
7.47075,1.28248,-0.978786
7.47075,1.2692,-0.978786
7.47075,1.25592,-0.978786
7.47075,1.24263,-0.978786
7.46975,1.22919,-0.978644
7.45075,1.21293,-0.975936
7.45075,1.19968,-0.975936
7.45075,1.18643,-0.975936
7.45075,1.17319,-0.975936
7.45075,1.15994,-0.975936
7.45075,1.14669,-0.975936
7.44975,1.1333,-0.975794
7.44975,1.12005,-0.975794
7.44975,1.10681,-0.975794
7.44975,1.09356,-0.975794
7.44975,1.08032,-0.975794
7.44975,1.06707,-0.975794
7.44875,1.05369,-0.975651
7.44875,1.04045,-0.975651
7.44875,1.02721,-0.975651
7.44875,1.01396,-0.975651
7.44875,1.00072,-0.975651
7.44875,0.987475,-0.975651
7.44875,0.974231,-0.975651
7.44775,0.960865,-0.975509
7.44775,0.947623,-0.975509
7.44775,0.934382,-0.975509
7.44775,0.92114,-0.975509
7.44775,0.907898,-0.975509
7.44775,0.894656,-0.975509
7.44675,0.881303,-0.975366
7.44675,0.868063,-0.975366
7.44675,0.854823,-0.975366
7.44675,0.841583,-0.975366
7.44675,0.828343,-0.975366
7.44675,0.815103,-0.975366
7.46475,0.803681,-0.977931
7.46475,0.790409,-0.977931
7.46475,0.777136,-0.977931
7.46475,0.763864,-0.977931
7.46475,0.750592,-0.977931
7.46375,0.737227,-0.977789
7.46075,0.126752,-0.977361
7.45675,0.113458,-0.976791
7.45675,0.1002,-0.976791
7.45675,0.0869416,-0.976791
7.46775,0.0737034,-0.978359
7.51775,-0.527767,-0.985484
7.44875,-0.535535,-0.975651
7.44875,-0.548778,-0.975651
7.43575,-0.56092,-0.973799
7.43475,-0.574053,-0.973656
7.43475,-0.587271,-0.973656
7.43475,-0.60049,-0.973656
7.43475,-0.613708,-0.973656
7.43475,-0.626926,-0.973656
7.43475,-0.640145,-0.973656
7.43375,-0.653266,-0.973514
7.43375,-0.666482,-0.973514
7.43375,-0.679699,-0.973514
7.43375,-0.692915,-0.973514
7.43375,-0.706132,-0.973514
7.43375,-0.719348,-0.973514
7.43275,-0.732456,-0.973371
7.43275,-0.745671,-0.973371
7.43275,-0.758886,-0.973371
7.43275,-0.7721,-0.973371
7.43275,-0.785315,-0.973371
7.43275,-0.79853,-0.973371
7.43275,-0.811745,-0.973371
7.43175,-0.824838,-0.973229
7.43175,-0.838051,-0.973229
7.43175,-0.851264,-0.973229
7.43175,-0.864477,-0.973229
7.43175,-0.87769,-0.973229
7.43175,-0.890903,-0.973229
7.43075,-0.903984,-0.973086
7.43075,-0.917195,-0.973086
7.43075,-0.930406,-0.973086
7.43075,-0.943617,-0.973086
7.43075,-0.956828,-0.973086
7.43075,-0.97004,-0.973086
7.42975,-0.983108,-0.972944
7.42975,-0.996317,-0.972944
7.42975,-1.00953,-0.972944
7.42975,-1.02274,-0.972944
7.42975,-1.03595,-0.972944
7.42975,-1.04915,-0.972944
7.42975,-1.06236,-0.972944
7.42875,-1.07542,-0.972801
7.42875,-1.08863,-0.972801
7.44275,-1.10406,-0.974796
7.44175,-1.11713,-0.974654
7.44875,-1.72746,-0.975651
7.43575,-1.73751,-0.973799
7.43475,-1.75048,-0.973656
7.43475,-1.7637,-0.973656
7.43575,-1.77717,-0.973799
7.47975,1.92235,-0.993368
7.47775,1.90855,-0.99308
7.47775,1.89526,-0.99308
7.47875,1.88221,-0.993224
7.49375,1.87259,-0.995389
7.47075,1.32233,-0.992069
7.47075,1.30905,-0.992069
7.47075,1.29577,-0.992069
7.47075,1.28248,-0.992069
7.47075,1.2692,-0.992069
7.47075,1.25592,-0.992069
7.47075,1.24263,-0.992069
7.46975,1.22919,-0.991925
7.45075,1.21293,-0.989183
7.45075,1.19968,-0.989183
7.45075,1.18643,-0.989183
7.45075,1.17319,-0.989183
7.45075,1.15994,-0.989183
7.45075,1.14669,-0.989183
7.44975,1.1333,-0.989039
7.44975,1.12005,-0.989039
7.44975,1.10681,-0.989039
7.44975,1.09356,-0.989039
7.44975,1.08032,-0.989039
7.44975,1.06707,-0.989039
7.44875,1.05369,-0.988895
7.44875,1.04045,-0.988895
7.44875,1.02721,-0.988895
7.44875,1.01396,-0.988895
7.44875,1.00072,-0.988895
7.44875,0.987475,-0.988895
7.44875,0.974231,-0.988895
7.44775,0.960865,-0.98875
7.44775,0.947623,-0.98875
7.44775,0.934382,-0.98875
7.44775,0.92114,-0.98875
7.44775,0.907898,-0.98875
7.44775,0.894656,-0.98875
7.44675,0.881303,-0.988606
7.44675,0.868063,-0.988606
7.44675,0.854823,-0.988606
7.44675,0.841583,-0.988606
7.44675,0.828343,-0.988606
7.44675,0.815103,-0.988606
7.46475,0.803681,-0.991204
7.46475,0.790409,-0.991204
7.46475,0.777136,-0.991204
7.46475,0.763864,-0.991204
7.46475,0.750592,-0.991204
7.46375,0.737227,-0.991059
7.46075,0.126752,-0.990626
7.45675,0.113458,-0.990049
7.45675,0.1002,-0.990049
7.45675,0.0869416,-0.990049
7.46775,0.0737034,-0.991637
7.51775,-0.527767,-0.998852
7.44875,-0.535535,-0.988895
7.44875,-0.548778,-0.988895
7.43575,-0.56092,-0.987019
7.43475,-0.574053,-0.986875
7.43475,-0.587271,-0.986875
7.43475,-0.60049,-0.986875
7.43475,-0.613708,-0.986875
7.43475,-0.626926,-0.986875
7.43475,-0.640145,-0.986875
7.43375,-0.653266,-0.98673
7.43375,-0.666482,-0.98673
7.43375,-0.679699,-0.98673
7.43375,-0.692915,-0.98673
7.43375,-0.706132,-0.98673
7.43375,-0.719348,-0.98673
7.43275,-0.732456,-0.986586
7.43275,-0.745671,-0.986586
7.43275,-0.758886,-0.986586
7.43275,-0.7721,-0.986586
7.43275,-0.785315,-0.986586
7.43275,-0.79853,-0.986586
7.43275,-0.811745,-0.986586
7.43175,-0.824838,-0.986442
7.43175,-0.838051,-0.986442
7.43175,-0.851264,-0.986442
7.43175,-0.864477,-0.986442
7.43175,-0.87769,-0.986442
7.43175,-0.890903,-0.986442
7.43075,-0.903984,-0.986297
7.43075,-0.917195,-0.986297
7.43075,-0.930406,-0.986297
7.43075,-0.943617,-0.986297
7.43075,-0.956828,-0.986297
7.43075,-0.97004,-0.986297
7.42975,-0.983108,-0.986153
7.42975,-0.996317,-0.986153
7.42975,-1.00953,-0.986153
7.42975,-1.02274,-0.986153
7.42975,-1.03595,-0.986153
7.42975,-1.04915,-0.986153
7.42975,-1.06236,-0.986153
7.42875,-1.07542,-0.986009
7.42875,-1.08863,-0.986009
7.44275,-1.10406,-0.988029
7.44175,-1.11713,-0.987885
7.44875,-1.72746,-0.988895
7.43575,-1.73751,-0.987019
7.43475,-1.75048,-0.986875
7.43475,-1.7637,-0.986875
7.43575,-1.77717,-0.987019
7.47975,1.92235,-1.00667
7.47775,1.90855,-1.00638
7.47775,1.89526,-1.00638
7.47875,1.88221,-1.00652
7.49375,1.87259,-1.00871
7.47075,1.32233,-1.00535
7.47075,1.30905,-1.00535
7.47075,1.29577,-1.00535
7.47075,1.28248,-1.00535
7.47075,1.2692,-1.00535
7.47075,1.25592,-1.00535
7.47075,1.24263,-1.00535
7.46975,1.22919,-1.00521
7.45075,1.21293,-1.00243
7.45075,1.19968,-1.00243
7.45075,1.18643,-1.00243
7.45075,1.17319,-1.00243
7.45075,1.15994,-1.00243
7.45075,1.14669,-1.00243
7.44975,1.1333,-1.00228
7.44975,1.12005,-1.00228
7.44975,1.10681,-1.00228
7.44975,1.09356,-1.00228
7.44975,1.08032,-1.00228
7.44975,1.06707,-1.00228
7.44875,1.05369,-1.00214
7.44875,1.04045,-1.00214
7.44875,1.02721,-1.00214
7.44875,1.01396,-1.00214
7.44875,1.00072,-1.00214
7.44875,0.987475,-1.00214
7.44875,0.974231,-1.00214
7.44775,0.960865,-1.00199
7.44775,0.947623,-1.00199
7.44775,0.934382,-1.00199
7.44775,0.92114,-1.00199
7.44775,0.907898,-1.00199
7.44775,0.894656,-1.00199
7.44675,0.881303,-1.00185
7.44675,0.868063,-1.00185
7.44675,0.854823,-1.00185
7.44675,0.841583,-1.00185
7.44675,0.828343,-1.00185
7.44675,0.815103,-1.00185
7.46475,0.803681,-1.00448
7.46475,0.790409,-1.00448
7.46475,0.777136,-1.00448
7.46475,0.763864,-1.00448
7.46475,0.750592,-1.00448
7.46375,0.737227,-1.00433
7.46075,0.126752,-1.00389
7.45675,0.113458,-1.00331
7.45675,0.1002,-1.00331
7.45675,0.0869416,-1.00331
7.46775,0.0737034,-1.00491
7.51775,-0.527767,-1.01222
7.44875,-0.535535,-1.00214
7.44875,-0.548778,-1.00214
7.43575,-0.56092,-1.00024
7.43475,-0.574053,-1.00009
7.43475,-0.587271,-1.00009
7.43475,-0.60049,-1.00009
7.43475,-0.613708,-1.00009
7.43475,-0.626926,-1.00009
7.43475,-0.640145,-1.00009
7.43375,-0.653266,-0.999947
7.43375,-0.666482,-0.999947
7.43375,-0.679699,-0.999947
7.43375,-0.692915,-0.999947
7.43375,-0.706132,-0.999947
7.43375,-0.719348,-0.999947
7.43275,-0.732456,-0.999801
7.43275,-0.745671,-0.999801
7.43275,-0.758886,-0.999801
7.43275,-0.7721,-0.999801
7.43275,-0.785315,-0.999801
7.43275,-0.79853,-0.999801
7.43275,-0.811745,-0.999801
7.43175,-0.824838,-0.999654
7.43175,-0.838051,-0.999654
7.43175,-0.851264,-0.999654
7.43175,-0.864477,-0.999654
7.43175,-0.87769,-0.999654
7.43175,-0.890903,-0.999654
7.43075,-0.903984,-0.999508
7.43075,-0.917195,-0.999508
7.43075,-0.930406,-0.999508
7.43075,-0.943617,-0.999508
7.43075,-0.956828,-0.999508
7.43075,-0.97004,-0.999508
7.42975,-0.983108,-0.999362
7.42975,-0.996317,-0.999362
7.42975,-1.00953,-0.999362
7.42975,-1.02274,-0.999362
7.42975,-1.03595,-0.999362
7.42975,-1.04915,-0.999362
7.42975,-1.06236,-0.999362
7.42875,-1.07542,-0.999216
7.42875,-1.08863,-0.999216
7.44275,-1.10406,-1.00126
7.44175,-1.11713,-1.00112
7.44875,-1.72746,-1.00214
7.43575,-1.73751,-1.00024
7.43475,-1.75048,-1.00009
7.43475,-1.7637,-1.00009
7.43575,-1.77717,-1.00024
7.47975,1.92235,-1.01997
7.47775,1.90855,-1.01967
7.47775,1.89526,-1.01967
7.47875,1.88221,-1.01982
7.49375,1.87259,-1.02204
7.47075,1.32233,-1.01864
7.47075,1.30905,-1.01864
7.47075,1.29577,-1.01864
7.47075,1.28248,-1.01864
7.47075,1.2692,-1.01864
7.47075,1.25592,-1.01864
7.47075,1.24263,-1.01864
7.46975,1.22919,-1.01849
7.45075,1.21293,-1.01568
7.45075,1.19968,-1.01568
7.45075,1.18643,-1.01568
7.45075,1.17319,-1.01568
7.45075,1.15994,-1.01568
7.45075,1.14669,-1.01568
7.44975,1.1333,-1.01553
7.44975,1.12005,-1.01553
7.44975,1.10681,-1.01553
7.44975,1.09356,-1.01553
7.44975,1.08032,-1.01553
7.44975,1.06707,-1.01553
7.44875,1.05369,-1.01538
7.44875,1.04045,-1.01538
7.44875,1.02721,-1.01538
7.44875,1.01396,-1.01538
7.44875,1.00072,-1.01538
7.44875,0.987475,-1.01538
7.44875,0.974231,-1.01538
7.44775,0.960865,-1.01523
7.44775,0.947623,-1.01523
7.44775,0.934382,-1.01523
7.44775,0.92114,-1.01523
7.44775,0.907898,-1.01523
7.44775,0.894656,-1.01523
7.44675,0.881303,-1.01509
7.44675,0.868063,-1.01509
7.44675,0.854823,-1.01509
7.44675,0.841583,-1.01509
7.44675,0.828343,-1.01509
7.44675,0.815103,-1.01509
7.46475,0.803681,-1.01775
7.46475,0.790409,-1.01775
7.46475,0.777136,-1.01775
7.46475,0.763864,-1.01775
7.46475,0.750592,-1.01775
7.46375,0.737227,-1.0176
7.46075,0.126752,-1.01716
7.45675,0.113458,-1.01657
7.45675,0.1002,-1.01657
7.45675,0.0869416,-1.01657
7.46775,0.0737034,-1.01819
7.51775,-0.527767,-1.02559
7.44875,-0.535535,-1.01538
7.44875,-0.548778,-1.01538
7.43575,-0.56092,-1.01346
7.43475,-0.574053,-1.01331
7.43475,-0.587271,-1.01331
7.43475,-0.60049,-1.01331
7.43475,-0.613708,-1.01331
7.43475,-0.626926,-1.01331
7.43475,-0.640145,-1.01331
7.43375,-0.653266,-1.01316
7.43375,-0.666482,-1.01316
7.43375,-0.679699,-1.01316
7.43375,-0.692915,-1.01316
7.43375,-0.706132,-1.01316
7.43375,-0.719348,-1.01316
7.43275,-0.732456,-1.01302
7.43275,-0.745671,-1.01302
7.43275,-0.758886,-1.01302
7.43275,-0.7721,-1.01302
7.43275,-0.785315,-1.01302
7.43275,-0.79853,-1.01302
7.43275,-0.811745,-1.01302
7.43175,-0.824838,-1.01287
7.43175,-0.838051,-1.01287
7.43175,-0.851264,-1.01287
7.43175,-0.864477,-1.01287
7.43175,-0.87769,-1.01287
7.43175,-0.890903,-1.01287
7.43075,-0.903984,-1.01272
7.43075,-0.917195,-1.01272
7.43075,-0.930406,-1.01272
7.43075,-0.943617,-1.01272
7.43075,-0.956828,-1.01272
7.43075,-0.97004,-1.01272
7.42975,-0.983108,-1.01257
7.42975,-0.996317,-1.01257
7.42975,-1.00953,-1.01257
7.42975,-1.02274,-1.01257
7.42975,-1.03595,-1.01257
7.42975,-1.04915,-1.01257
7.42975,-1.06236,-1.01257
7.42875,-1.07542,-1.01242
7.42875,-1.08863,-1.01242
7.44275,-1.10406,-1.01449
7.44175,-1.11713,-1.01435
7.44875,-1.72746,-1.01538
7.43575,-1.73751,-1.01346
7.43475,-1.75048,-1.01331
7.43475,-1.7637,-1.01331
7.43575,-1.77717,-1.01346
7.47975,1.92235,-1.03327
7.47775,1.90855,-1.03297
7.47775,1.89526,-1.03297
7.47875,1.88221,-1.03312
7.49375,1.87259,-1.03536
7.47075,1.32233,-1.03192
7.47075,1.30905,-1.03192
7.47075,1.29577,-1.03192
7.47075,1.28248,-1.03192
7.47075,1.2692,-1.03192
7.47075,1.25592,-1.03192
7.47075,1.24263,-1.03192
7.46975,1.22919,-1.03177
7.45075,1.21293,-1.02892
7.45075,1.19968,-1.02892
7.45075,1.18643,-1.02892
7.45075,1.17319,-1.02892
7.45075,1.15994,-1.02892
7.45075,1.14669,-1.02892
7.44975,1.1333,-1.02878
7.44975,1.12005,-1.02878
7.44975,1.10681,-1.02878
7.44975,1.09356,-1.02878
7.44975,1.08032,-1.02878
7.44975,1.06707,-1.02878
7.44875,1.05369,-1.02863
7.44875,1.04045,-1.02863
7.44875,1.02721,-1.02863
7.44875,1.01396,-1.02863
7.44875,1.00072,-1.02863
7.44875,0.987475,-1.02863
7.44875,0.974231,-1.02863
7.44775,0.960865,-1.02848
7.44775,0.947623,-1.02848
7.44775,0.934382,-1.02848
7.44775,0.92114,-1.02848
7.44775,0.907898,-1.02848
7.44775,0.894656,-1.02848
7.44675,0.881303,-1.02833
7.44675,0.868063,-1.02833
7.44675,0.854823,-1.02833
7.44675,0.841583,-1.02833
7.44675,0.828343,-1.02833
7.44675,0.815103,-1.02833
7.46475,0.803681,-1.03102
7.46475,0.790409,-1.03102
7.46475,0.777136,-1.03102
7.46475,0.763864,-1.03102
7.46475,0.750592,-1.03102
7.46375,0.737227,-1.03087
7.46075,0.126752,-1.03042
7.45675,0.113458,-1.02982
7.45675,0.1002,-1.02982
7.45675,0.0869416,-1.02982
7.46775,0.0737034,-1.03147
7.51775,-0.527767,-1.03896
7.44875,-0.535535,-1.02863
7.44875,-0.548778,-1.02863
7.43575,-0.56092,-1.02668
7.43475,-0.574053,-1.02653
7.43475,-0.587271,-1.02653
7.43475,-0.60049,-1.02653
7.43475,-0.613708,-1.02653
7.43475,-0.626926,-1.02653
7.43475,-0.640145,-1.02653
7.43375,-0.653266,-1.02638
7.43375,-0.666482,-1.02638
7.43375,-0.679699,-1.02638
7.43375,-0.692915,-1.02638
7.43375,-0.706132,-1.02638
